platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,experiment_group,selected_prediction_model,final_growth_probability,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,gromong_score,grade,historical_internal_growth_alpha,historical_review_growth_3m,reply_rate,avg_reply_delay_hours,order_count,sales_amount,review_count,is_seoul_external,market_q4_avg_ticket,store_vs_market_ticket_ratio,reason_1,reason_2,reason_3
ba_14768997,2025-09,굽네치킨&피자 양벌점,굽네치킨,치킨,경기도,광주시,통제군,,0.0521925549333518,5.21925549333518,38.00094190355083,50.0,50.0,100.0,50.0,36.33,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13233454,2025-09,본죽 서산읍내동점,본그룹,백반·죽·국수,충청남도,서산시,실험군,,0.5530049388859655,55.30049388859655,16.734451316794356,6.015026315789476,17.5,92.505235399622,50.0,36.32,D,-1.125547,-0.571429,0.0,,52,964400.0,1,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14629813,2025-09,굽네치킨 용인모현점,굽네치킨,치킨,경기도,용인시,통제군,,0.0521289459429578,5.21289459429578,38.00094190355083,50.0,50.0,100.0,50.0,36.32,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14397420,2025-09,굽네치킨 진해장천점,굽네치킨,치킨,경상남도,창원시,실험군,,0.2897054667129247,28.970546671292468,39.71734136221956,31.239394736842108,17.5,89.07693351340204,50.0,36.29,D,-0.088893,0.387097,0.0,,0,0.0,7,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14759786,2025-09,굽네치킨&피자 퇴계CGV점,굽네치킨,치킨,강원특별자치도,춘천시,통제군,,0.0511129314665216,5.11129314665216,38.00094190355083,50.0,50.0,100.0,50.0,36.29,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13348011,2025-09,굽네치킨 하남신장점,굽네치킨,치킨,경기도,하남시,통제군,,0.050153248456375,5.0153248456375,38.00094190355083,50.0,50.0,100.0,50.0,36.26,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14733416,2025-09,굽네치킨&피자 먹골역점,굽네치킨,치킨,서울특별시,중랑구,통제군,,0.0280879654278866,2.80879654278866,38.00094190355083,50.0,50.0,100.0,43.26894285768341,36.26,D,-0.166312,,,,0,0.0,0,1,25484.97,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14849575,2025-09,굽네치킨 엄궁점,굽네치킨,치킨,부산광역시,사상구,통제군,,0.0503253498328191,5.032534983281909,38.00094190355083,50.0,50.0,100.0,50.0,36.26,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_10620671,2025-09,굽네치킨 광주백운점,굽네치킨,치킨,광주광역시,남구,통제군,,0.049819685332072,4.9819685332071995,38.00094190355083,50.0,50.0,100.0,50.0,36.24,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13452835,2025-09,굽네치킨 경남남해점,굽네치킨,치킨,경상남도,남해군,통제군,,0.0492322540316164,4.92322540316164,38.00094190355083,50.0,50.0,100.0,50.0,36.22,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14855934,2025-09,굽네치킨 동대신점,굽네치킨,치킨,부산광역시,서구,통제군,,0.0491407155725049,4.91407155725049,38.00094190355083,50.0,50.0,100.0,50.0,36.22,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13234187,2025-09,본죽 경산계양점,본그룹,백반·죽·국수,경상북도,경산시,실험군,,0.3455680372672577,34.55680372672577,18.729819173252118,47.36842105263158,17.5,97.04810616997173,50.0,36.21,D,-1.035545,1.0,0.0,,26,522700.0,1,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14850510,2025-09,굽네치킨 가야점,굽네치킨,치킨,부산광역시,부산진구,통제군,,0.0482641513627498,4.82641513627498,38.00094190355083,50.0,50.0,100.0,50.0,36.19,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_10499851,2025-09,굽네치킨 대신점,굽네치킨,치킨,부산광역시,서구,통제군,,0.0465315224086653,4.65315224086653,38.00094190355083,50.0,50.0,100.0,50.0,36.13,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14770149,2025-09,본죽&비빔밥 동탄테크노밸리점,본그룹,백반·죽·국수,경기도,화성시,통제군,,0.3677904601292326,36.77904601292326,1.1654740082230637,50.0,40.625,93.57607168623474,50.0,36.12,D,-1.827793,,0.625,1295.4,7,172900.0,8,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14252159,2025-09,굽네치킨 사당2동점,굽네치킨,치킨,서울특별시,동작구,통제군,,0.027503850644076,2.7503850644076,38.00094190355083,50.0,50.0,100.0,41.83972907693182,36.1,D,-0.166312,,,,0,0.0,0,1,24729.54,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14522619,2025-09,본죽&비빔밥 수원권선롯데마트점,본그룹,백반·죽·국수,경기도,수원시,실험군,,0.308510443907189,30.8510443907189,1.1654740082230637,50.0,50.0,100.0,50.0,36.09,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14545829,2025-09,굽네치킨 임학점,굽네치킨,치킨,인천광역시,계양구,통제군,,0.0439048703093158,4.39048703093158,38.00094190355083,50.0,50.0,100.0,50.0,36.04,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14400023,2025-09,본죽&비빔밥 시흥장곡점,본그룹,백반·죽·국수,경기도,시흥시,실험군,,0.3063276332793054,30.63276332793054,1.1654740082230637,50.0,50.0,100.0,50.0,36.01,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14252162,2025-09,굽네피자 사당2동점,굽네치킨,피자,서울특별시,동작구,통제군,,0.0470832978671129,4.70832978671129,38.054638276390776,50.0,50.0,100.0,34.63966475162233,36.01,D,-0.16389,,,,0,0.0,0,1,20923.85,,서울 상권 규모 또는 가격 포지션 보조 지표가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14294656,2025-09,굽네치킨 청천2동점,굽네치킨,치킨,인천광역시,부평구,통제군,,0.0432153266108861,4.32153266108861,38.00094190355083,50.0,50.0,100.0,50.0,36.01,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_12027186,2025-09,굽네치킨&피자 청라1호점,굽네치킨,치킨,인천광역시,서구,통제군,,0.0431550252780394,4.31550252780394,38.00094190355083,50.0,50.0,100.0,50.0,36.01,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14619205,2025-09,굽네치킨&피자 신현원창점,굽네치킨,치킨,인천광역시,서구,통제군,,0.0424934431198003,4.24934431198003,38.00094190355083,50.0,50.0,100.0,50.0,35.99,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13056957,2025-09,굽네치킨 석남점,굽네치킨,치킨,인천광역시,서구,통제군,,0.0419245635399514,4.19245635399514,38.00094190355083,50.0,50.0,100.0,50.0,35.97,D,-0.166312,,,,0,0.0,0,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13247000,2025-09,본죽 용인광교역점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.4192459134403646,41.92459134403646,15.7700892912816,0.0,50.0,98.2283023402887,50.0,35.94,D,-1.169045,-1.0,,,18,297500.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691910,2025-09,본죽&비빔밥 울산청량점,본그룹,백반·죽·국수,울산광역시,울주군,실험군,,0.3038364615688338,30.38364615688338,1.1654740082230637,50.0,50.0,100.0,50.0,35.93,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14689425,2025-09,본죽&비빔밥 의정부시청점,본그룹,백반·죽·국수,경기도,의정부시,실험군,,0.3037657402012321,30.376574020123208,1.1654740082230637,50.0,50.0,100.0,50.0,35.92,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14271331,2025-09,굽네피자 일광신도시점,굽네치킨,피자,부산광역시,기장군,실험군,,0.2219575420648568,22.19575420648568,26.794273887084756,29.82455263157895,50.0,93.96041602572942,50.0,35.84,D,-0.671794,0.333333,,,27,1026800.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691324,2025-09,본죽 포항지곡점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.300818541819544,30.081854181954398,1.1654740082230637,50.0,50.0,100.0,50.0,35.82,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13003575,2025-09,굽네치킨&피자 여수관문점,굽네치킨,피자,전라남도,여수시,실험군,,0.1678045196081255,16.780451960812552,20.318429245855842,50.0,50.0,98.44722206899553,50.0,35.8,D,-0.96389,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13228939,2025-09,본죽 산성역점,본그룹,백반·죽·국수,경기도,성남시,통제군,,0.1382550536740373,13.825505367403728,10.03357852349053,73.68421052631578,50.0,98.1407139207314,50.0,35.71,D,-1.427793,2.0,,,2,29500.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,최근 리뷰 성장 흐름이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14691316,2025-09,본죽 포항오천점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.297436813656441,29.743681365644097,1.1654740082230637,50.0,50.0,100.0,50.0,35.7,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14726738,2025-09,본죽&비빔밥 해운대센텀역점,본그룹,백반·죽·국수,부산광역시,해운대구,통제군,,0.314094684506872,31.4094684506872,2.643498817521405,29.82455263157895,65.37083349013517,97.63433309566227,50.0,35.7,D,-1.761126,0.333333,1.0,1185.0,4,113600.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,리뷰 답글률이 높아 고객 대응 신호가 좋음,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14691863,2025-09,본죽&비빔밥 부산명지cgv점,본그룹,백반·죽·국수,부산광역시,강서구,실험군,,0.2957993914023313,29.57993914023313,1.1654740082230637,50.0,50.0,100.0,50.0,35.64,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14689508,2025-09,본죽&비빔밥 파주문산점,본그룹,백반·죽·국수,경기도,파주시,실험군,,0.2937235770563172,29.372357705631718,1.1654740082230637,50.0,50.0,100.0,50.0,35.57,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14756868,2025-09,본죽&비빔밥 평택시청점,본그룹,백반·죽·국수,경기도,평택시,실험군,,0.2920362645183266,29.20362645183266,1.1654740082230637,50.0,50.0,100.0,50.0,35.51,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14649303,2025-09,굽네치킨 계룡대실점,굽네치킨,치킨,충청남도,계룡시,통제군,,0.175826871126711,17.5826871126711,37.87776393183377,20.321631578947372,52.0,90.21121764988715,50.0,35.49,D,-0.171868,-0.027778,0.8,3165.0,0,0.0,10,0,,,리뷰 답글률이 높아 고객 대응 신호가 좋음,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691981,2025-09,본죽&비빔밥 부산개금점,본그룹,백반·죽·국수,부산광역시,부산진구,실험군,,0.2908842609854074,29.088426098540737,1.1654740082230637,50.0,50.0,100.0,50.0,35.47,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13628326,2025-09,본죽&비빔밥 부산개금점,본그룹,백반·죽·국수,부산광역시,부산진구,실험군,,0.2904119564342867,29.04119564342867,1.1654740082230637,50.0,50.0,100.0,50.0,35.46,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14773134,2025-09,본죽&비빔밥 용인보라점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.296141001616406,29.6141001616406,1.1654740082230637,50.0,50.0,97.20413244708767,50.0,35.38,D,-1.827793,,,,26,885400.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14689837,2025-09,본죽&비빔밥 동탄역점,본그룹,백반·죽·국수,경기도,화성시,통제군,,0.1783675019681447,17.836750196814467,12.250604652307398,86.8421052631579,27.08927099120426,89.71845068516409,50.0,35.37,D,-1.327793,2.5,0.4,1161.0,18,448100.0,5,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,최근 리뷰 성장 흐름이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14691338,2025-09,본죽 포항흥해점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.2873900115974239,28.73900115974239,1.1654740082230637,50.0,50.0,100.0,50.0,35.35,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690597,2025-09,본죽&비빔밥 포항상원점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.2855919184951139,28.55919184951139,1.1654740082230637,50.0,50.0,100.0,50.0,35.29,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14400681,2025-09,굽네피자 영암삼호점,굽네치킨,피자,전라남도,영암군,실험군,,0.2840174302929013,28.401743029290127,28.476043397621364,7.894736842105264,50.0,95.47211183515532,50.0,35.29,D,-0.595937,-0.5,,,47,1614600.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14580787,2025-09,본죽&비빔밥 광주운암벽산점,본그룹,백반·죽·국수,광주광역시,북구,실험군,,0.5921212992455602,59.212129924556024,0.278663556696316,15.789473684210527,17.5,93.71910022796476,50.0,35.16,D,-1.867793,-0.2,0.0,,36,943300.0,4,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691997,2025-09,본죽&비빔밥 부산사상점,본그룹,백반·죽·국수,부산광역시,사상구,통제군,,0.3267977210999236,32.67977210999236,2.783304485204595,30.65434210526316,65.0,85.4527022429481,50.0,35.03,D,-1.75482,0.364865,1.0,3174.18,28,685000.0,34,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,리뷰 답글률이 높아 고객 대응 신호가 좋음
ba_14189925,2025-09,굽네피자 불광점,굽네치킨,피자,서울특별시,은평구,통제군,,0.0364655554965976,3.64655554965976,38.054638276390776,50.0,50.0,100.0,27.500000000000004,34.96,D,-0.16389,,,,0,0.0,0,1,14889.29,,서울 상권 규모 또는 가격 포지션 보조 지표가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14542191,2025-09,굽네피자 응암1호점,굽네치킨,피자,서울특별시,은평구,통제군,,0.0354821063595358,3.5482106359535805,38.054638276390776,50.0,50.0,100.0,27.500000000000004,34.93,D,-0.16389,,,,0,0.0,0,1,14889.29,,서울 상권 규모 또는 가격 포지션 보조 지표가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14189471,2025-09,굽네피자 등촌3동점,굽네치킨,피자,서울특별시,강서구,통제군,,0.0328786481066258,3.28786481066258,38.054638276390776,50.0,50.0,100.0,27.500000000000004,34.85,D,-0.16389,,,,0,0.0,0,1,15989.55,,서울 상권 규모 또는 가격 포지션 보조 지표가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690580,2025-09,본죽&비빔밥 포항문덕원동점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.2721609608950425,27.216096089504248,1.1654740082230637,50.0,50.0,100.0,50.0,34.82,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14695236,2025-09,본죽&비빔밥 제주법원점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2722775281253438,27.227752812534376,1.1654740082230637,50.0,50.0,100.0,50.0,34.82,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690122,2025-09,본죽&비빔밥 용인죽전사거리도담마을점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.4287086757549957,42.870867575499574,1.1654740082230637,50.0,17.5,93.95672025079328,50.0,34.82,D,-1.827793,,0.0,,13,354200.0,6,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13972771,2025-09,굽네피자 광주상무점,굽네치킨,피자,광주광역시,서구,실험군,,0.2782053623673022,27.82053623673022,31.357667449073666,0.0,50.0,97.20413244708767,50.0,34.8,D,-0.46596,-0.833333,,,12,349400.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14692319,2025-09,본죽&비빔밥 제주강정점,본그룹,백반·죽·국수,제주특별자치도,서귀포시,실험군,,0.2716793100169637,27.16793100169637,1.1654740082230637,50.0,50.0,100.0,50.0,34.8,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14662462,2025-09,굽네치킨 광탄점,굽네치킨,치킨,경기도,파주시,실험군,,0.2111696969630272,21.11696969630272,39.0372464269437,54.8872105263158,17.5,67.87554347275884,50.0,34.8,D,-0.119569,1.285714,0.0,,225,9402100.0,1,0,,,"주문, 리뷰, 운영 지표가 전반적으로 평균권에 위치함",,
ba_14691387,2025-09,본죽&비빔밥 경주동국대병원점,본그룹,백반·죽·국수,경상북도,경주시,실험군,,0.2687650586296629,26.876505862966287,1.1654740082230637,50.0,50.0,100.0,50.0,34.7,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690576,2025-09,본죽&비빔밥 포항세명병원점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.2683515874476267,26.835158744762673,1.1654740082230637,50.0,50.0,100.0,50.0,34.68,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14239270,2025-09,굽네피자 대구이곡점,굽네치킨,피자,대구광역시,달서구,실험군,,0.2925884841643015,29.25884841643015,29.791005935145233,0.0,50.0,94.84062773345781,50.0,34.67,D,-0.536625,-0.833333,,,22,687200.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14692368,2025-09,본죽&비빔밥 제주서귀포동홍점,본그룹,백반·죽·국수,제주특별자치도,서귀포시,실험군,,0.2674615950013314,26.74615950013314,1.1654740082230637,50.0,50.0,99.84472220689955,50.0,34.64,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14692087,2025-09,본죽&비빔밥 신제주점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2662262126664801,26.62262126664801,1.1654740082230637,50.0,50.0,100.0,50.0,34.61,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690658,2025-09,본죽&비빔밥 포항이인지구점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.2663434716628588,26.63434716628588,1.1654740082230637,50.0,50.0,100.0,50.0,34.61,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691986,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2657258225030219,26.57258225030219,1.1654740082230637,50.0,50.0,100.0,50.0,34.59,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14711140,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2642282576162424,26.422825761624242,1.1654740082230637,50.0,50.0,100.0,50.0,34.54,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14711141,2025-09,본죽&비빔밥 제주삼화점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2642282576162424,26.422825761624242,1.1654740082230637,50.0,50.0,100.0,50.0,34.54,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691990,2025-09,본죽&비빔밥 제주아라점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.2633745665697386,26.337456656973863,1.1654740082230637,50.0,50.0,100.0,50.0,34.51,D,-1.827793,,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14799661,2025-09,본죽&비빔밥 의정부역점,본그룹,백반·죽·국수,경기도,의정부시,실험군,,0.264037482110547,26.4037482110547,1.1654740082230637,50.0,50.0,99.45652772414843,50.0,34.48,D,-1.827793,,,,7,112500.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691400,2025-09,본죽&비빔밥 경산하양점,본그룹,백반·죽·국수,경상북도,경산시,실험군,,0.2765408574103974,27.65408574103974,1.1654740082230637,50.0,50.0,93.98300349926475,50.0,34.37,D,-1.827793,,,,54,1821400.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14688075,2025-09,본죽 일산탄현점,본그룹,백반·죽·국수,경기도,고양시,실험군,,0.6528562725985416,65.28562725985417,0.0,2.25563157894737,17.5,85.12694962224737,50.0,34.33,D,-1.97065,-0.714286,0.0,,14,324700.0,6,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14691147,2025-09,본죽&비빔밥 안동성소병원점,본그룹,백반·죽·국수,경상북도,안동시,통제군,,0.303830933955575,30.3830933955575,2.7490736017756627,30.451131578947372,59.07582307792309,95.71822702488427,50.0,34.32,D,-1.756364,0.357143,0.8571,1085.0,16,400200.0,7,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,리뷰 답글률이 높아 고객 대응 신호가 좋음,주문·리뷰 변동성이 낮아 안정성이 높음
ba_13233594,2025-09,본죽 대구진천역점,본그룹,백반·죽·국수,대구광역시,달서구,실험군,,0.554551898184037,55.4551898184037,10.316116333346953,3.508763157894738,17.5,86.58201337017569,50.0,33.8,D,-1.415049,-0.666667,0.0,,106,1920500.0,1,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14506800,2025-09,본죽&비빔밥 율전상률초점,본그룹,백반·죽·국수,경기도,수원시,통제군,,0.0827035826714595,8.27035826714595,10.03357852349053,73.68421052631578,50.0,98.29599171383185,50.0,33.79,D,-1.427793,2.0,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,최근 리뷰 성장 흐름이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14730328,2025-09,본죽&비빔밥 동탄꼬모점,본그룹,백반·죽·국수,경기도,화성시,실험군,,0.3795606306722588,37.956063067225884,1.1654740082230637,21.05263157894737,50.0,94.93321502720023,50.0,33.73,D,-1.827793,0.0,,,55,1157500.0,0,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14607412,2025-09,굽네치킨&피자 거북섬점,굽네치킨,치킨,경기도,시흥시,실험군,,0.1860404600191426,18.60404600191426,40.71859470251584,37.181657894736844,17.5,87.97276936904242,50.0,33.69,D,-0.043731,0.612903,0.0,,0,0.0,29,0,,,월 리뷰 수가 전체 매장 상위권에 속함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14525359,2025-09,본죽&비빔밥 용인모현점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.4038933809671415,40.38933809671415,26.899427436374545,2.25563157894737,17.5,98.33501679167017,50.0,33.66,D,-0.667051,-0.714286,0.0,,48,955500.0,1,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14754395,2025-09,굽네치킨 구이점,굽네치킨,치킨,전북특별자치도,완주군,실험군,,0.2254522274529689,22.54522274529689,38.73994322306936,25.4386052631579,17.5,95.09887187588404,50.0,33.53,D,-0.132979,0.166667,0.0,,0,0.0,2,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14563145,2025-09,굽네치킨 경주불국사점,굽네치킨,치킨,경상북도,경주시,실험군,,0.5378397200870163,53.78397200870163,25.210363909874122,20.42605263157895,17.5,26.494384436038075,50.0,33.47,D,-0.743237,-0.02381,0.0,,511,17677600.0,3,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,,
ba_14593800,2025-09,굽네피자 광주오포점,굽네치킨,피자,경기도,광주시,실험군,,0.2853810660133071,28.53810660133071,36.576613467092436,12.280710526315792,17.5,98.54681685085222,50.0,33.45,D,-0.230557,-0.333333,0.0,,0,0.0,1,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14688345,2025-09,본죽 수원화서위브하늘채점,본그룹,백반·죽·국수,경기도,수원시,통제군,,0.4368704722450316,43.68704722450316,1.1654740082230637,21.05263157894737,32.5,98.29599171383185,50.0,33.44,D,-1.827793,0.0,0.5,1401.0,0,0.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
